nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31.82976341,31.91702271,31.99611664,32.06090927,32.10711670,32.14100266,32.16597366,32.18245697,32.18973923,32.19023132,32.18476486,32.17327499,32.15811539,32.13981247,32.11768723,32.09422684,32.06985092,32.04557037,32.02030945,31.99377441,31.96624947,31.93856049,31.91126060,31.88099861,31.84537125,31.80373001,31.75575066,31.70573807,31.65596390,31.59981155,31.53136444,31.46263885,31.38940048,31.30954552,31.23417473,31.17000771,31.11529350,31.06382561,31.01986885,30.98891068,30.95799828,30.92140770,30.89371681,30.88986588,30.91270638,30.95249367,30.98263168,30.99595070,30.99056244,30.96426582,30.94262314,30.94334984,30.96069527,30.98964691,31.03188324,31.08614731,31.15240288,31.22145271,31.27686501,31.31521034,31.34728813,31.37886620,31.40529251,31.42291451,31.43011093,31.43082237,31.42336845,31.40790558,31.38791084,31.37084389,31.35516930,31.33545685,31.31251335,31.28855515,31.26736069,31.24750519,31.22838020,31.21692657,31.21069145,31.19630051,31.17282486,31.16124344,31.15918159,31.14809990,31.13157272,31.11708260,31.10263634,31.08297157,31.05883789,31.03542900,31.01836014,31.00306892,30.98369217,30.95597458,30.92429733,30.89795494,30.87605095,30.85488892,30.83660889,30.82074928,30.80194283,30.78228188,30.76469231,30.75152779,30.73969460,30.72587013,30.71018791,30.69673920,30.68865776,30.68305016,30.67789841,30.67465782,30.67461777,30.67638206,30.68042946,30.68709946,30.69559669,30.70752335,30.72418594,30.74419785,30.76525688,30.78657722,30.80912209,30.83209419,30.85590744,30.88467407,30.92017174,30.96008682,31.00015831,31.03863525,31.07703018,31.11500740,31.15869713,31.22015190,31.27619743,31.29653358,31.24500847,31.11736870,31.05303383,31.04959869,31.05332565,31.05324364,31.05157852,31.05051041,31.04965591,31.05335426,31.06556892,31.07108879,31.08589363,31.15375519,31.23401833,31.17873955,31.12779999,31.14285088,31.19455338,31.16619873,31.12062263,31.08571053,31.02204704,30.96703529,30.92845345,30.89012909,30.85536575,30.82470894,30.79241753,30.76803398,30.74830246,30.75428963,30.81879997,30.96331787,31.11498070,31.21235275,31.28726196,31.35165787,31.39559364,31.43590355,31.49296379,31.56558228,31.64803505,31.73785400,31.82976341,31.91702271
31.94341278,32.07563782,32.20219421,32.31794739,32.41845703,32.50338364,32.57443619,32.62030792,32.64006805,32.64351273,32.63615799,32.61890793,32.59545135,32.56743622,32.53239059,32.50171661,32.48406601,32.47138977,32.45932388,32.45031357,32.44432449,32.44189453,32.44102478,32.43206787,32.40781403,32.37061691,32.31772232,32.24757004,32.17712402,32.09244537,31.95646858,31.84683800,31.73340988,31.59264565,31.47977638,31.38936234,31.30823517,31.23433113,31.18110085,31.15619469,31.11565018,31.03274727,30.96289635,30.94861984,30.99528694,31.08443832,31.09086418,31.07301521,31.06830597,30.99174118,30.92165184,30.91212273,30.92111397,30.94211769,30.99425316,31.06331062,31.14137077,31.22157478,31.28750229,31.33660698,31.37424088,31.40225601,31.41712570,31.41872597,31.40409279,31.37937355,31.34488106,31.30108070,31.25527382,31.21741486,31.18026543,31.13595581,31.08724022,31.04208946,31.00396347,30.97064781,30.94146347,30.92399406,30.91663551,30.91284943,30.90859032,30.90686035,30.90587616,30.90102768,30.89429283,30.88653374,30.87604523,30.85913849,30.83693504,30.81371117,30.79220772,30.77207375,30.75009155,30.72031593,30.68620682,30.65625381,30.63036346,30.60518265,30.58158112,30.56226349,30.54484749,30.52757835,30.51404762,30.50562096,30.50004005,30.49377251,30.48635292,30.48154640,30.48131943,30.48034286,30.48028755,30.48311996,30.48941994,30.49613762,30.50298309,30.51206589,30.52340889,30.54032326,30.56504440,30.59653473,30.63082314,30.66562843,30.70321274,30.74089432,30.77856445,30.82756615,30.89151382,30.96850204,31.03838158,31.09485626,31.15954971,31.21721840,31.27471161,31.35876083,31.44021797,31.46889877,31.42001534,30.97219467,30.84107208,30.85626793,30.83899117,30.81387138,30.79647255,30.78713417,30.78197670,30.78355217,30.79711533,30.77499008,30.71250153,30.80747414,31.19104195,30.85077286,30.74567604,30.79231834,31.06340408,30.85578537,30.77838898,30.79442406,30.72961617,30.66956520,30.62077904,30.56271362,30.50322533,30.44230270,30.36833382,30.31299400,30.25232124,30.16959190,30.11454582,30.47753716,30.83500290,30.97998047,31.13440704,31.26098251,31.31219482,31.35738945,31.44643784,31.55677414,31.67968750,31.81042099,31.94341278,32.07563782
32.50568390,32.69134140,32.85334396,32.99330902,33.10876846,33.20580292,33.33711243,33.41593933,33.44321442,33.44479752,33.43188858,33.39939880,33.35720062,33.31016541,33.22534180,33.15797806,33.15231705,33.16230011,33.18488312,33.22519302,33.27932358,33.34331894,33.43471909,33.48571014,33.48257065,33.44678116,33.36486053,33.22607422,33.06899261,32.91667938,32.69392014,32.54312897,32.38458252,32.17787552,31.97918320,31.79983902,31.65387917,31.54609108,31.48296928,31.52293968,31.44348145,31.18207550,31.00875664,30.96710205,31.03329659,31.26063728,31.14770317,31.07880402,31.15253448,31.03338814,30.80610847,30.82144356,30.79462433,30.75543404,30.83017731,30.90494537,30.95601273,30.99310875,31.02161789,31.04657555,31.06357765,31.06630325,31.05148506,31.01872635,30.96786690,30.90289307,30.82825661,30.74741745,30.67169952,30.61036491,30.54892349,30.47475052,30.40105438,30.33829689,30.29056549,30.25505638,30.23291397,30.22994614,30.24631882,30.27807045,30.31802177,30.35852623,30.39501953,30.42664909,30.45401955,30.47526932,30.48932076,30.49361038,30.48905182,30.47830772,30.46337318,30.44452667,30.42338371,30.39760780,30.36751366,30.34050369,30.31716156,30.29672623,30.28062057,30.27070808,30.26692009,30.26886368,30.27707481,30.29171371,30.31121063,30.33002090,30.34801865,30.36662483,30.38391685,30.39827156,30.41253853,30.42663193,30.43594360,30.43596077,30.43435669,30.43507957,30.43719482,30.44903946,30.47724724,30.51873207,30.56653976,30.61654091,30.67435646,30.73473740,30.79626083,30.87198067,30.96361923,31.10337067,31.21229744,31.23638916,31.35804367,31.42829514,31.50209618,31.61056519,31.72047043,31.75000572,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.70126915,31.70815277,31.72787094,nan,31.70613480,31.66901016,31.67406654,31.76234818,31.90538597,32.09197617,32.30036926,32.50568390,32.69134140
32.95714569,33.21728516,33.43657684,33.60614777,33.71956253,33.70848465,33.83243942,33.91344452,33.93642044,33.92584991,nan,nan,nan,nan,33.37068939,33.43364334,33.45500565,33.48155594,33.52405930,33.58480453,33.65230179,33.73900223,33.89290237,33.80821991,33.77922821,33.80035019,33.78156662,33.57768631,33.45076752,33.34263229,33.22982407,33.10796738,32.96932602,32.86690140,32.43389511,32.02945709,31.71381760,31.48418045,31.32920647,31.51252556,31.47892570,30.83165550,30.55729103,30.48893166,30.52052689,30.69563866,30.65321922,nan,nan,nan,30.24354935,30.38657379,30.39904594,30.44032669,30.66302872,30.67739868,30.55147171,30.35511589,30.21519852,30.15453911,30.15188217,30.15634346,30.12664795,30.05061722,29.93019485,29.77988052,29.61251450,29.44264030,29.30836296,29.23239326,29.18037605,29.12653351,29.07944489,29.04330063,29.02053642,29.00578690,29.01748085,29.08038902,29.18882179,29.32589531,29.47092628,29.60832787,29.73268509,29.84310341,29.94034576,30.02456284,30.09247589,30.14210320,30.17261505,30.18539810,30.18026733,30.16425705,30.14144897,30.11484337,30.08704948,30.06281281,30.04521942,30.03364754,30.03036880,30.03714371,30.05473518,30.08209229,30.11750412,30.16031265,30.20965958,30.26356316,30.31611061,30.36749458,30.41786575,30.46329689,30.50124359,30.52212524,30.51427078,30.47746468,30.43047142,30.37541771,30.31359863,30.26559639,30.23945999,30.23373604,30.24002075,30.24705887,30.30335617,30.38391304,30.46970558,30.56830025,30.67097092,30.80874252,30.96883202,30.92565346,31.08959198,31.10408974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.22240067,31.57784843,31.74217796,31.87095833,32.00484467,32.18481064,32.41373444,32.67943954,32.95714569,33.21728516
33.30127335,33.59432602,33.87739182,34.12347412,34.29672623,34.47926331,34.58183670,nan,nan,nan,nan,nan,33.58312988,33.55737686,33.56765366,33.68030548,33.73967743,33.79223633,33.84877014,33.91081619,33.96908188,34.00497055,34.00453186,33.91627121,33.90125275,33.94174576,33.94352722,33.87175751,33.86247635,33.82416916,33.77767181,33.78665924,33.64867020,33.37531662,32.86153030,31.99671364,31.36068726,30.90228462,30.49746323,30.14356232,29.78003883,29.41613388,29.23075485,29.23669243,29.32527542,29.36466217,29.52705193,nan,nan,nan,nan,nan,nan,30.67117882,30.77937126,30.53387260,30.03964996,29.08512115,28.55884552,28.27049828,28.18261528,28.16956329,28.15353775,28.13602066,28.09660912,27.99046135,27.76151085,27.42107964,27.10199928,26.95617867,26.85285759,26.82465553,26.82049561,26.77980995,26.78118324,26.81902313,26.90555573,27.12319565,27.39816284,27.71334648,28.04654312,28.36037064,28.64477730,28.91308403,29.17206192,29.42316437,29.64995575,29.82462311,29.93188667,29.97875977,29.98483849,29.96859360,29.94185638,29.91355515,29.88719559,29.86822510,29.85630989,29.85297394,29.85781670,29.87171173,29.89440155,29.92488289,29.96135902,30.00567055,30.06078911,30.12734222,30.20314217,30.28462982,30.36855698,30.45103645,30.52124023,30.56381226,30.56180763,30.51294899,30.42734528,30.30916405,30.16879272,30.03792191,29.89113235,29.73360634,29.65310287,29.66376114,29.74356270,29.79850960,nan,30.35774803,30.35274124,30.54762650,30.67507744,30.74571800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.36221695,33.39546967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.94721413,31.18685150,31.63778496,31.98960686,32.25963211,32.46282959,32.62099075,32.79474258,33.02521515,33.30127335,33.59432602
33.95156479,34.19527817,34.40400696,34.63096619,34.71551514,34.75050354,34.74808502,34.65235901,34.49737930,34.32945251,34.26665115,34.15681076,34.10906601,34.10547256,34.11048126,34.16583252,34.21761703,34.25813675,34.28713226,34.31309128,34.34001541,34.36330032,34.37147522,34.35601425,34.33933258,34.32505035,34.25999832,34.19991684,34.36468124,34.17879868,nan,nan,nan,nan,30.82653427,30.31674385,29.67187500,29.31566238,28.89858627,28.40934944,27.90543365,27.46422195,27.30362129,27.47382736,27.68401718,27.80537987,27.89102364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.80273819,26.18527794,25.73763847,25.52022552,25.26169014,24.92353058,24.77618408,24.84371376,25.04994583,25.03735924,24.62593269,24.29392815,24.02527618,24.00693130,24.15218353,24.44235611,24.55151367,24.67032623,24.85782242,25.16213417,25.80344200,26.27202034,26.64137459,26.95429611,27.22292900,27.47995567,27.75284767,28.06420517,28.43762207,28.85844040,29.26233482,29.57660866,29.77937508,29.87717819,29.91057587,29.90761185,29.88497162,29.85603714,29.83358574,29.81983185,29.80928802,29.79868889,29.79265213,29.79156876,29.78497505,29.77447701,29.76940155,29.78052902,29.81591606,29.87331200,29.95089149,30.04581642,30.15441132,30.26638222,30.36477089,30.42799568,30.45457077,30.44486237,30.39317131,30.29584885,30.19126129,30.18027306,29.95369339,nan,nan,nan,nan,nan,nan,nan,29.63572121,29.82077980,30.04251671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.17383194,33.33562469,33.41680145,33.49890137,33.55653763,33.56381989,nan,33.38954544,33.38972855,33.37371445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.67703056,31.86522484,32.22855759,32.61652756,32.95597839,33.20908356,33.37916565,33.53197098,33.72272491,33.95156479,34.19527817
34.33871841,34.49161148,34.63838196,34.74104691,34.79695511,34.82756805,34.83674240,34.82010269,34.78574371,34.73545456,34.70801163,34.69618988,34.68122482,34.66497803,34.65592194,34.65429688,34.64896393,34.64862823,34.65165329,34.65079498,34.64480972,34.63878632,34.62835312,34.59723282,34.53125763,34.43531036,34.22459412,33.85335541,nan,nan,30.47906876,30.13186836,29.71158600,29.53531265,28.99570465,28.20622635,27.94928360,27.77359390,27.36797142,26.82628822,26.39047432,26.13585663,26.08629608,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.50748253,23.91925430,23.39364433,22.95875931,22.49611282,21.91648102,21.68906593,21.65615273,22.48280525,22.62093735,22.21074104,21.67933083,20.75466347,20.42160797,nan,nan,22.60656929,22.88689995,23.47053909,24.54825401,25.71644402,26.24703789,26.69656181,27.09354019,27.45760918,27.83978462,28.25110626,28.66821098,29.06470490,29.41865730,29.70482445,29.91185188,30.03760719,30.08873940,30.16183472,30.21799088,30.23235703,30.25377464,30.29262161,30.31893921,30.28922844,30.18451309,30.06001663,29.97408295,29.89837265,29.78150749,29.65350342,29.53034782,29.45691872,29.43492508,29.45920372,29.52179527,29.62714577,29.77127647,29.92859459,30.06001854,30.15509987,30.23623085,30.28552246,30.28411865,30.18285942,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.16304779,29.38294792,29.62453079,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.61906052,32.77675247,32.93563461,33.12794876,33.27145767,33.28218079,33.23880005,33.20512390,33.14200592,33.01484680,32.75176239,32.46438599,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.84244156,31.97541046,32.25054550,32.60279846,33.00420761,33.37707138,33.67269135,33.89440536,34.05829239,34.19791412,34.33871841,34.49161148
34.45165634,34.55927658,34.66053391,34.74538422,34.79594040,34.80924988,34.79973984,34.78522491,34.75875473,34.71236420,34.70076752,34.78301620,34.79890442,34.79655075,34.80181122,34.79261780,34.72191620,34.71549988,34.73308563,34.72353363,34.67411041,34.63500977,34.61985397,34.56821442,34.46825027,34.46513748,34.32151794,nan,nan,31.12014008,30.72096634,30.43408012,30.16232109,29.90360260,29.59033394,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.09313202,22.08696365,21.94515991,22.08541489,22.08336258,nan,nan,nan,nan,nan,24.17006493,24.48690796,25.13995171,25.83183670,26.56402588,27.16547775,27.69397163,28.15155220,28.58873749,29.01975250,29.41820335,29.75396156,30.03241730,30.27430534,30.46560669,30.53500748,30.68146515,30.85794258,30.91180801,30.95840073,31.02555656,31.09428024,31.07316208,30.84671402,30.59886360,30.43858147,30.34661102,30.17979622,29.93752480,29.66771126,29.41503143,29.21982765,29.09882545,29.04397583,29.08017159,29.22392654,29.42698288,29.56716156,29.63847542,29.80202675,29.99365807,30.12920570,30.26505661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.37338638,30.40590477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.86129379,32.89497757,32.85576630,32.75717545,32.80397797,32.85484314,32.84738922,32.78048325,32.71521759,32.81814957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.30990982,32.37998199,32.58993530,32.87848282,33.19013596,33.48793030,33.73812103,33.93570709,34.08959579,34.22075653,34.33981705,34.45165634,34.55927658
